overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,P2O5 wt %,predicted_phases,salt_cation_loading,wf_volume_per_100g_salt,melting_temperature_value,cohesive_energy_value,bulk_modulus_value,has_no_salt_cations,has_no_phophates,has_unreacted_element,has_unreacted_waste_salt,has_binary_alkali_compounds,total_filter_score
Na0.65O3.6Fe0.1P1.25,32.5,5.0,62.5,17.23952103161376,6.833458010989665,75.92702095739658,0.72*NaPO3 + 0.11*Fe(PO3)3 + 0.17*P2O5,12.789267458358605,120.9133388980986,2044.8123516666722,4.650981871979793,143.80084814179952,False,False,False,False,True,-1
Na0.65O3.55Fe0.15P1.2,32.5,7.5,60.0,17.174319044133803,10.211419549320505,72.6142614065457,0.76*NaPO3 + 0.18*Fe(PO3)3 + 0.06*P2O5,12.740896876880836,119.17188341247737,2053.593411764711,4.883125431832889,144.60438914573356,False,False,False,False,True,-1
Na0.65O3.5Fe0.2P1.15,32.5,10.0,57.49999999999999,17.10960840218612,13.563925631856186,69.3264659659577,0.75*NaPO3 + 0.19*Fe(PO3)3 + 0.06*NaFeP2O7,12.692890803756555,117.16225829320054,2064.729062812505,5.0162282457217495,145.74102649879052,False,False,False,False,True,-1
Na0.65O3.45Fe0.25P1.1,32.5,12.5,55.00000000000001,17.045383572637103,16.891262917228115,66.06335351013477,0.67*NaPO3 + 0.20*NaFeP2O7 + 0.13*Fe(PO3)3,12.645245134189325,114.88446354026745,2078.6902230000055,5.030482164453529,147.27737947079498,False,False,False,False,True,-1
Na0.65O3.4Fe0.3P1.05,32.5,15.0,52.5,16.981639105122003,20.193713776008902,62.824647118869095,0.36*NaFeP2O7 + 0.57*NaPO3 + 0.07*Fe(PO3)3,12.597955824785267,112.60666878733471,2094.6458346428626,5.04677235728985,149.03321143880007,False,False,False,False,True,-1
Na0.65O3.35Fe0.35P1,32.5,17.5,50.0,16.918369630503,23.471556370593667,59.61007399890333,0.54*NaFeP2O7 + 0.46*NaPO3,12.551018892409468,110.32887403440166,2113.0561557692363,5.06556873363945,151.05917140188285,False,False,False,False,True,-1
Na0.65O3.3Fe0.4P0.95,32.5,20.0,47.5,16.855569859361704,26.72506473330234,56.41936540733595,0.89*NaFeP2O7 + 0.11*Na5P3O10,12.504430413067347,107.34246749459099,2153.540502777784,5.120599842191417,154.15467657568905,False,False,False,False,True,-1
Na0.65O3.25Fe0.45P0.9,32.5,22.5,45.0,16.793234580525052,29.95450884274885,53.2522565767261,0.75*NaFeP2O7 + 0.13*Na3Fe3(PO4)4 + 0.13*Na4P2O7,12.458186520811191,107.2445000261364,2152.142912500006,5.119044517749565,153.99757904204543,False,False,False,False,True,-1
Na0.65O3.2Fe0.5P0.85,32.5,25.0,42.5,16.731358659623776,33.16015469852207,50.10848664185416,0.36*Na3Fe3(PO4)4 + 0.52*NaFeP2O7 + 0.12*Na4P2O7,12.412283406670852,107.63287215119203,2152.6540170000058,5.122261925451042,154.00068158449022,False,False,False,False,True,-1
Na0.65O3.15Fe0.55P0.8,32.5,27.500000000000004,40.0,16.669937037682693,36.34226439422176,46.98779856809554,0.78*Na3Fe3(PO4)4 + 0.11*Na4P2O7 + 0.11*NaFeP2O7,12.366717317607826,108.02124427624743,2153.562647222228,5.1279817613647785,154.00619721550314,False,False,False,False,True,-1
Na0.65O3.1Fe0.6P0.75,32.5,30.0,37.5,16.608964729741878,39.5010961888917,43.88993908136643,0.63*Na3Fe3(PO4)4 + 0.23*Na3Fe(PO4)2 + 0.13*Fe2O3,12.321484555492315,104.43200950344699,2155.9939618333397,5.094620922465043,150.09536548321057,False,False,False,False,False,0
Na0.65O3.05Fe0.65P0.7,32.5,32.5,35.0,16.54843682350796,42.63690457689089,40.81465859960115,0.44*Na3Fe3(PO4)4 + 0.28*Na3Fe(PO4)2 + 0.28*Fe2O3,12.27658147610278,101.45639422344762,2147.449723611117,5.043342968708269,144.84810582314844,False,False,False,False,False,0
Na0.65O3Fe0.7P0.65,32.5,35.0,32.5,16.488348478034894,45.7499403562425,37.76171116572261,0.31*Na3Fe3(PO4)4 + 0.31*Na3Fe(PO4)2 + 0.38*Fe2O3,12.23200448814726,98.48077894344816,2141.3466963095298,5.006715858882002,141.10006320881837,False,False,False,False,False,0
Na0.65O2.95Fe0.75P0.6,32.5,37.5,30.0,16.428694922433294,48.840450695499165,34.73085438206754,0.21*Na3Fe3(PO4)4 + 0.33*Na3Fe(PO4)2 + 0.46*Fe2O3,12.18775005230578,95.50516366344891,2136.769425833339,4.979245526512303,138.28903124807078,False,False,False,False,False,0
Na0.65O2.9Fe0.8P0.55,32.5,40.0,27.500000000000004,16.369471454607684,51.90867919916195,31.721849346230346,0.35*Na3Fe(PO4)2 + 0.13*Na3Fe3(PO4)4 + 0.52*Fe2O3,12.143814680293767,92.52954838344934,2133.20932657408,4.957879712446981,136.10267305637825,False,False,False,False,False,0
Na0.65O2.85Fe0.85P0.5,32.5,42.5,25.0,16.310673440021027,54.954865971689614,28.734460588289366,0.37*Na3Fe(PO4)2 + 0.57*Fe2O3 + 0.07*Na3Fe3(PO4)4,12.100194933945223,89.55393310344996,2130.361247166673,4.940787061194723,134.35358650302425,False,False,False,False,False,0
Na0.65O2.8Fe0.9P0.45,32.5,45.0,22.5,16.252296310485683,57.97924768013297,25.768456009381342,0.38*Na3Fe(PO4)2 + 0.61*Fe2O3 + 0.02*Na3Fe3(PO4)4,12.056887424316066,86.5783178234505,2128.031000378794,4.926802164715602,132.92251568664366,False,False,False,False,False,0
Na0.65O2.75Fe0.95P0.4,32.5,47.5,20.0,16.19433556298036,60.98205761542946,22.823606821590182,0.25*Na3Fe(PO4)2 + 0.67*Fe2O3 + 0.08*Na4P2O7,12.013888810806295,86.29826038963489,2116.7246037500063,4.895766201573735,130.0068763968226,False,False,False,False,True,-1
Na0.65O2.7Fe1P0.35,32.5,50.0,17.5,16.13678675849217,63.96352575239042,19.899687489117415,0.73*Fe2O3 + 0.19*Na4P2O7 + 0.08*Na3Fe(PO4)2,11.971195800301015,87.36598187891134,2102.835564615391,4.860559517649413,126.74452917797218,False,False,False,False,True,-1
Na0.65O2.65Fe1.05P0.3,32.5,52.5,15.0,16.079645520883386,66.92387880841403,16.996475670702598,0.75*Fe2O3 + 0.18*Na4P2O7 + 0.07*Na3PO4,11.928805146329816,87.37031835292571,2097.8484892857205,4.843404900434515,125.60136555708047,False,False,False,False,True,-1
Na0.65O2.6Fe1.1P0.25,32.5,55.00000000000001,12.5,16.02290753578211,69.86334030095522,14.11375216326268,0.73*Fe2O3 + 0.20*Na3PO4 + 0.07*Na4P2O7,11.886713648243655,86.31126981167814,2099.9829850000056,4.840691936587152,126.15354881455575,False,False,False,False,True,-1
Na0.65O2.55Fe1.15P0.2,32.5,57.49999999999999,10.0,15.966568549496424,72.78213060378307,11.251300846720506,0.69*Fe2O3 + 0.25*Na3PO4 + 0.06*NaFeO2,11.844918150409413,84.72026116197448,2107.163268750006,4.853049453550611,127.99900071356959,False,False,False,False,True,-1
Na0.65O2.5Fe1.2P0.15,32.5,60.0,7.5,15.910624367951284,75.68046700205562,8.408908629993086,0.59*Fe2O3 + 0.18*Na3PO4 + 0.24*NaFeO2,11.803415541421165,82.06533229535893,2123.4990014705945,4.891682764433471,132.19165412794257,False,False,False,False,True,-1
Na0.65O2.45Fe1.25P0.1,32.5,62.5,5.0,15.855070855647767,78.55856374624076,5.586365398111471,0.50*Fe2O3 + 0.39*NaFeO2 + 0.11*Na3PO4,11.762202753328147,79.41040342874345,2138.019652777784,4.926023485218235,135.91845716294077,False,False,False,False,True,-1
Na0.65O2.4Fe1.3P0.05,32.5,65.0,2.5,15.79990393464399,81.41663210491149,2.7834639604445455,0.42*Fe2O3 + 0.53*NaFeO2 + 0.05*Na3PO4,11.72127676087873,76.75547456212784,2151.0118144736903,4.9567493932888125,139.25296514162338,False,False,False,False,True,-1
Na0.65O2.35Fe1.35,32.5,67.5,0.0,15.74511958355723,84.25488041644277,0.0,0.65*NaFeO2 + 0.35*Fe2O3,11.680634580780094,74.10054569551228,2162.704760000006,4.984402710552334,142.25402232243778,False,True,False,False,False,-1
Na0.7O3.6P1.3,35.0,0.0,65.0,19.035873638601355,0.0,80.96412636139864,0.70*NaPO3 + 0.30*P2O5,14.121905058797413,113.754875001967,2032.5270460000052,4.359820128161721,142.9733135289596,False,False,False,False,True,-1
Na0.7O3.55Fe0.05P1.25,35.0,2.5,62.5,18.96206116069931,3.4896847742544583,77.54825406504622,0.74*NaPO3 + 0.21*P2O5 + 0.05*Fe(PO3)3,14.067146720678725,112.1378091938903,2039.7371889473734,4.55220322151354,143.64871681601429,False,False,False,False,True,-1
Na0.7O3.5Fe0.1P1.2,35.0,5.0,60.0,18.88881889434976,6.952411253253373,74.15876985239686,0.78*NaPO3 + 0.11*Fe(PO3)3 + 0.11*P2O5,14.0128113982598,110.52074338581353,2047.7484588888944,4.765962214126673,144.39916491274172,False,False,False,False,True,-1
Na0.7O3.45Fe0.15P1.15,35.0,7.5,57.49999999999999,18.81614025753211,10.388490619844287,70.79536912262361,0.82*NaPO3 + 0.18*Fe(PO3)3,13.958894208619476,108.90367757773684,2056.702231176476,5.00486932351782,145.23790102084882,False,False,False,False,True,-1
Na0.7O3.4Fe0.2P1.1,35.0,10.0,55.00000000000001,18.744018769140194,13.79822928587074,67.45775194498907,0.75*NaPO3 + 0.12*Fe(PO3)3 + 0.13*NaFeP2O7,13.905390343700743,106.78858245001341,2069.289141875006,5.017522439691119,146.6467865897317,False,False,False,False,True,-1
Na0.7O3.35Fe0.25P1.05,35.0,12.5,52.5,18.672448047055727,17.181928983258448,64.14562296968582,0.67*NaPO3 + 0.27*NaFeP2O7 + 0.07*Fe(PO3)3,13.85229506888146,104.6734873222901,2083.554307333339,5.031862638020856,148.24352356779886,False,False,False,False,True,-1
Na0.7O3.3Fe0.3P1,35.0,15.0,50.0,18.60142180626557,20.539886853022633,60.85869134071179,0.43*NaFeP2O7 + 0.57*NaPO3,13.79960372157771,102.55839219456657,2099.857353571434,5.048251436111984,150.06836582844707,False,False,False,False,True,-1
Na0.7O3.25Fe0.35P0.95,35.0,17.5,47.5,18.530933857021928,23.872395532251662,57.596670610726406,0.70*NaFeP2O7 + 0.10*Na5P3O10 + 0.20*NaPO3,13.74731170987884,99.78530040759966,2131.0137450000057,5.090852514797769,152.4579982554983,False,False,False,False,True,-1
Na0.7O3.2Fe0.4P0.9,35.0,20.0,45.0,18.46097810304419,27.17974323912048,54.35927865783534,0.76*NaFeP2O7 + 0.18*Na4P2O7 + 0.06*Na3Fe3(PO4)4,13.695414511213544,98.49922258310849,2145.4813073529467,5.109915645148747,153.51645984740867,False,False,False,False,True,-1
Na0.7O3.15Fe0.45P0.85,35.0,22.5,42.5,18.391548539761292,30.462213855985613,51.146237604253095,0.26*Na3Fe3(PO4)4 + 0.56*NaFeP2O7 + 0.19*Na4P2O7,13.643907671045884,98.85985384208868,2144.22746944445,5.1105279816054585,153.39459796587767,False,False,False,False,True,-1
Na0.7O3.1Fe0.5P0.8,35.0,25.0,40.0,18.322639252593685,33.720087010612296,47.95727373679403,0.60*Na3Fe3(PO4)4 + 0.20*Na4P2O7 + 0.20*NaFeP2O7,13.592786801600882,99.22048510106883,2142.095945000006,5.111568953581868,153.1874327672749,False,False,False,False,True,-1
Na0.7O3.05Fe0.55P0.75,35.0,27.500000000000004,37.5,18.254244415273686,36.95363815558216,44.79211742914415,0.57*Na3Fe3(PO4)4 + 0.37*Na3Fe(PO4)2 + 0.07*Fe2O3,13.542047580618362,95.31783471158184,2156.725397166673,5.113052988070469,152.44464724122284,False,False,False,False,False,0
Na0.7O3Fe0.6P0.7,35.0,30.0,35.0,18.186358288203387,40.16313864592926,41.65050306586735,0.39*Na3Fe3(PO4)4 + 0.39*Na3Fe(PO4)2 + 0.22*Fe2O3,13.49168575013466,92.55476338015386,2148.0592530555614,5.058703023379458,146.805840621492,False,False,False,False,False,0
Na0.7O2.95Fe0.65P0.65,35.0,32.5,32.5,18.11897521684901,43.34885581505,38.53216896810099,0.26*Na3Fe3(PO4)4 + 0.40*Na3Fe(PO4)2 + 0.33*Fe2O3,13.441697115291701,89.79169204872585,2141.8691501190533,5.019881620028736,142.77812160739856,False,False,False,False,False,0
Na0.7O2.9Fe0.7P0.6,35.0,35.0,30.0,18.052089630170865,46.51105304893189,35.43685732089724,0.42*Na3Fe(PO4)2 + 0.17*Na3Fe3(PO4)4 + 0.42*Fe2O3,13.392077543172064,87.02862071729783,2137.226572916673,4.990765567515695,139.75733234682846,False,False,False,False,False,0
Na0.7O2.85Fe0.75P0.55,35.0,37.5,27.500000000000004,17.985696039087934,49.649989858744206,32.36431410216786,0.43*Na3Fe(PO4)2 + 0.09*Na3Fe3(PO4)4 + 0.48*Fe2O3,13.34282296166,84.26554938586982,2133.615679537043,4.96811974889444,137.4078295886073,False,False,False,False,False,0
Na0.7O2.8Fe0.8P0.5,35.0,40.0,25.0,17.919789034976226,52.76592195183263,29.314289013191146,0.43*Na3Fe(PO4)2 + 0.53*Fe2O3 + 0.03*Na3Fe3(PO4)4,13.293929358327405,81.50247805444177,2130.7269648333395,4.950003093997436,135.52822738203037,False,False,False,False,False,0
Na0.7O2.75Fe0.85P0.45,35.0,42.5,22.5,17.854363288200016,55.85910130115867,26.286535410641314,0.36*Na3Fe(PO4)2 + 0.59*Fe2O3 + 0.05*Na4P2O7,13.245392779344172,79.99091572302768,2123.25554863637,4.924608440313015,133.05050906237437,False,False,False,False,True,-1
Na0.7O2.7Fe0.9P0.4,35.0,45.0,20.0,17.789413546675135,58.929776213223526,23.280810240101335,0.67*Fe2O3 + 0.17*Na3Fe(PO4)2 + 0.17*Na4P2O7,13.197209328412477,80.98237139164134,2107.6648441666725,4.884064346166728,129.26266351982375,False,False,False,False,True,-1
Na0.7O2.65Fe0.95P0.35,35.0,47.5,17.5,17.72493463446354,61.97819139451472,20.296873971021753,0.73*Fe2O3 + 0.27*Na4P2O7,13.14937516572397,81.97382706025508,2094.472709615391,4.849757804966023,126.05756344535789,False,False,False,False,True,-1
Na0.7O2.6Fe1P0.3,35.0,50.0,15.0,17.66092145039829,65.00458801651283,17.33449053308889,0.71*Fe2O3 + 0.14*Na4P2O7 + 0.14*Na3PO4,13.101886506939847,80.99042484338244,2097.000796428578,4.846397279091599,126.61660280063302,False,False,False,False,True,-1
Na0.7O2.55Fe1.05P0.25,35.0,52.5,12.5,17.59736896673826,68.00920377929491,14.393427253966845,0.70*Fe2O3 + 0.27*Na3PO4 + 0.03*Na4P2O7,13.054739622192843,80.00702262650965,2099.191805000006,4.843484823333766,127.10110357520482,False,False,False,False,True,-1
Na0.7O2.5Fe1.1P0.2,35.0,55.00000000000001,10.0,17.534272227851737,70.9922729737693,11.473454798378963,0.62*Fe2O3 + 0.25*Na3PO4 + 0.13*NaFeO2,13.007930835110553,78.03569449393282,2111.734137500006,4.870399145205458,130.24962485040103,False,False,False,False,True,-1
Na0.7O2.45Fe1.15P0.15,35.0,57.49999999999999,7.5,17.47162634892831,73.95402654257657,8.574347108495123,0.53*Fe2O3 + 0.18*Na3PO4 + 0.29*NaFeO2,12.961456521859818,75.57040340350416,2127.8009955882417,4.908011885990974,134.30988860966627,False,False,False,False,True,-1
Na0.7O2.4Fe1.2P0.1,35.0,60.0,5.0,17.4094265147182,76.8946921396894,5.695881345592408,0.44*Fe2O3 + 0.44*NaFeO2 + 0.11*Na3PO4,12.915313110211665,73.10511231307547,2142.0826472222284,4.941445433355877,137.91901195123538,False,False,False,False,True,-1
Na0.7O2.35Fe1.25P0.05,35.0,62.5,2.5,17.347667978298468,79.81449418874405,2.8378378329574865,0.58*NaFeO2 + 0.37*Fe2O3 + 0.05*Na3PO4,12.869497078625846,70.63982122264673,2154.860967105269,4.9713596599455245,141.14822757263929,False,False,False,False,True,-1
Na0.7O2.3Fe1.3,35.0,65.0,0.0,17.286346059865384,82.71365394013462,0.0,0.70*NaFeO2 + 0.30*Fe2O3,12.82400495535501,68.17453013221804,2166.3614550000057,4.998282463876211,144.05452163190284,False,True,False,False,False,-1
Na0.75O3.5P1.25,37.5,0.0,62.5,20.759767415260196,0.0,79.2402325847398,0.75*NaPO3 + 0.25*P2O5,15.400788534681675,104.53235011690973,2035.1695425000053,4.4633024360939135,143.5117986228076,False,False,False,False,True,-1
Na0.75O3.45Fe0.05P1.2,37.5,2.5,60.0,20.67783875874204,3.55175153365706,75.7704097076009,0.79*NaPO3 + 0.16*P2O5 + 0.05*Fe(PO3)3,15.34000914882791,103.02308869603812,2042.5187642105316,4.661131966705322,144.21554323059115,False,False,False,False,True,-1
Na0.75O3.4Fe0.1P1.15,37.5,5.0,57.49999999999999,20.596554224922514,7.075579214050294,72.3278665610272,0.83*NaPO3 + 0.11*Fe(PO3)3 + 0.06*P2O5,15.279707610209774,101.51382727516658,2050.684566111116,4.880942556273553,144.99748168368393,False,False,False,False,True,-1
Na0.75O3.35Fe0.15P1.1,37.5,7.5,55.00000000000001,20.515906247410793,10.571811057545753,68.91228269504346,0.82*NaPO3 + 0.12*Fe(PO3)3 + 0.06*NaFeP2O7,15.21987830564372,99.77215217179331,2060.994070294123,5.006087388430167,146.0903811064405,False,False,False,False,True,-1
Na0.75O3.3Fe0.2P1.05,37.5,10.0,52.5,20.435887377861857,14.040769963017063,65.52334265912108,0.75*NaPO3 + 0.19*NaFeP2O7 + 0.06*Fe(PO3)3,15.160515709519379,97.79806338591803,2073.849220937506,5.018816633660487,147.5525466806728,False,False,False,False,True,-1
Na0.75O3.25Fe0.25P1,37.5,12.5,50.0,20.356490283683286,17.482773811257264,62.16073590505945,0.33*NaFeP2O7 + 0.67*NaPO3,15.101614382098273,95.82397460004276,2088.418391666672,5.033243111588182,149.20966766480274,False,False,False,False,True,-1
Na0.75O3.2Fe0.3P0.95,37.5,15.0,47.5,20.27770774579543,20.898135562082327,58.824156692122244,0.55*NaFeP2O7 + 0.36*NaPO3 + 0.09*Na5P3O10,15.04316896785223,93.23575559887362,2112.582761363642,5.066513792384784,151.069806902615,False,False,False,False,True,-1
Na0.75O3.15Fe0.35P0.9,37.5,17.5,45.0,20.19953265644327,24.287163349188436,55.51330399436829,0.78*NaFeP2O7 + 0.22*Na4P2O7,14.985174193840104,90.91998213248436,2139.5598805555614,5.1018010917257985,153.08879834106492,False,False,False,False,True,-1
Na0.75O3.1Fe0.4P0.85,37.5,20.0,42.5,20.121958017058795,27.65016057282358,52.22788141011764,0.59*NaFeP2O7 + 0.17*Na3Fe3(PO4)4 + 0.24*Na4P2O7,14.9276248681219,91.25657130753255,2136.96320431035,5.100412512773059,152.87211208776338,False,False,False,False,True,-1
Na0.75O3.05Fe0.45P0.8,37.5,22.5,40.0,20.04497693617236,30.987425990331896,48.96759707349575,0.45*Na3Fe3(PO4)4 + 0.27*Na4P2O7 + 0.27*NaFeP2O7,14.870515878209451,91.59316048258057,2132.7140977272784,5.098140292668578,152.51753458236092,False,False,False,False,True,-1
Na0.75O3Fe0.5P0.75,37.5,25.0,37.5,19.9685826273719,34.29925380462759,45.73216356800051,0.50*Na3Fe3(PO4)4 + 0.50*Na3Fe(PO4)2,14.813842189552226,87.41888322529877,2157.4568325000064,5.131485053675897,154.79392899923516,False,False,False,False,False,0
Na0.75O2.95Fe0.55P0.7,37.5,27.500000000000004,35.0,19.89276840730854,37.58593375065338,42.52129784203808,0.33*Na3Fe3(PO4)4 + 0.50*Na3Fe(PO4)2 + 0.17*Fe2O3,14.757598844057917,84.84001664929934,2148.668782500006,5.0740630780506475,148.76357541983555,False,False,False,False,False,0
Na0.75O2.9Fe0.6P0.65,37.5,30.0,32.5,19.817527693747525,40.847751179876845,39.33472112637562,0.50*Na3Fe(PO4)2 + 0.21*Na3Fe3(PO4)4 + 0.29*Fe2O3,14.701780958646546,82.26115007329986,2142.3916039285778,5.0330473811754715,144.4561800059788,False,False,False,False,False,0
Na0.75O2.85Fe0.65P0.6,37.5,32.5,30.0,19.7428540036632,44.08498714287653,36.17215885346027,0.50*Na3Fe(PO4)2 + 0.13*Na3Fe3(PO4)4 + 0.38*Fe2O3,14.646383723837076,79.68228349730038,2137.683720000006,5.002285608519086,141.22563344558614,False,False,False,False,False,0
Na0.75O2.8Fe0.7P0.55,37.5,35.0,27.500000000000004,19.6687409513769,47.29791847006778,33.03334057855531,0.50*Na3Fe(PO4)2 + 0.44*Fe2O3 + 0.06*Na3Fe3(PO4)4,14.591402402366102,77.10341692130086,2134.022032500006,4.978359785341899,138.71298612083638,False,False,False,False,False,0
Na0.75O2.75Fe0.75P0.5,37.5,37.5,25.0,19.595182246736602,50.48681785061735,29.91799990264604,0.50*Na3Fe(PO4)2 + 0.50*Fe2O3,14.53683232783735,74.52455034530134,2131.092682500006,4.95921912680015,136.70286826103649,False,False,False,False,False,0
Na0.75O2.7Fe0.8P0.45,37.5,40.0,22.5,19.52217169333731,53.65195390959359,26.8258743970691,0.27*Na3Fe(PO4)2 + 0.59*Fe2O3 + 0.14*Na4P2O7,14.482668903401471,75.44990896934083,2113.372174545461,4.911842779869007,132.23864046928477,False,False,False,False,True,-1
Na0.75O2.65Fe0.85P0.4,37.5,42.5,20.0,19.44970318678104,56.79359128339847,23.756705529820486,0.67*Fe2O3 + 0.25*Na4P2O7 + 0.08*Na3Fe(PO4)2,14.428907600465262,76.3752675933803,2098.6050845833392,4.872362490759719,128.51845064282494,False,False,False,False,True,-1
Na0.75O2.6Fe0.9P0.35,37.5,45.0,17.5,19.377770712975455,59.911990693525695,20.71023859349885,0.69*Fe2O3 + 0.23*Na4P2O7 + 0.08*Na3PO4,14.375543957429343,76.37902587085948,2093.5598096153903,4.852980366596728,127.15089586149138,False,False,False,False,True,-1
Na0.75O2.55Fe0.95P0.3,37.5,47.5,15.0,19.306368346470073,63.00740901868808,17.686222634841858,0.68*Fe2O3 + 0.21*Na3PO4 + 0.11*Na4P2O7,14.322573578454072,75.46118380177816,2096.1531035714347,4.8493896577486835,127.6318400441856,False,False,False,False,True,-1
Na0.75O2.5Fe1P0.25,37.5,50.0,12.5,19.23549024882916,66.08009936535619,14.684410385814651,0.67*Fe2O3 + 0.33*Na3PO4,14.269992132252229,74.54334173269693,2098.400625000006,4.846277710080377,128.0486583358539,False,False,False,False,True,-1
Na0.75O2.45Fe1.05P0.2,37.5,52.5,10.0,19.16513066704029,69.13031113674897,11.704558196210737,0.56*Fe2O3 + 0.25*Na3PO4 + 0.19*NaFeO2,14.217795350908593,72.24240338163015,2116.305006250006,4.887748836860305,132.5002489872324,False,False,False,False,True,-1
Na0.75O2.4Fe1.1P0.15,37.5,55.00000000000001,7.5,19.095283931957773,72.15829010031555,8.746425967726656,0.47*Fe2O3 + 0.18*Na3PO4 + 0.35*NaFeO2,14.16597902872509,69.94146503056332,2132.102989705888,4.924341007548477,136.42812309138992,False,False,False,False,True,-1
Na0.75O2.35Fe1.15P0.1,37.5,57.49999999999999,5.0,19.02594445677994,75.16427845374707,5.809777089472994,0.50*NaFeO2 + 0.39*Fe2O3 + 0.11*Na3PO4,14.114539021091163,67.6405266794965,2146.145641666673,4.9568673814935185,139.91956673952996,False,False,False,False,True,-1
Na0.75O2.3Fe1.2P0.05,37.5,60.0,2.5,18.957106735559464,78.14851488955519,2.8943783748853558,0.63*NaFeO2 + 0.32*Fe2O3 + 0.05*Na3PO4,14.06347124337865,65.3395883284297,2158.7101197368484,4.985969926602238,143.04349000365522,False,False,False,False,True,-1
Na0.75O2.25Fe1.25,37.5,62.5,0.0,18.888765341745984,81.11123465825402,0.0,0.75*NaFeO2 + 0.25*Fe2O3,14.012771669860635,63.03864997736293,2170.018150000006,5.012162217200087,145.85502094136797,False,True,False,False,False,-1
Na0.8O3.4P1.2,40.0,0.0,60.0,22.54634504017984,0.0,77.45365495982016,0.80*NaPO3 + 0.20*P2O5,16.726174491653232,96.46264084248462,2037.8120390000051,4.566784744026107,144.05028371665557,False,False,False,False,True,-1
Na0.8O3.35Fe0.05P1.15,40.0,2.5,57.49999999999999,22.45575441003613,3.616066082986106,73.92817950697777,0.84*NaPO3 + 0.11*P2O5 + 0.05*Fe(PO3)3,16.658969155959458,95.04770826041761,2045.3003394736895,4.770060711897102,144.78236964516796,False,False,False,False,True,-1
Na0.8O3.3Fe0.1P1.1,40.0,5.0,55.00000000000001,22.36588884819577,7.203189935462763,70.43092121634147,0.89*NaPO3 + 0.11*Fe(PO3)3,16.592301717602872,93.63277567835055,2053.620673333339,4.995922898420432,145.59579845462616,False,False,False,False,True,-1
Na0.8O3.25Fe0.15P1.05,40.0,7.5,52.5,22.276739684415432,10.761717643695361,66.9615426718892,0.82*NaPO3 + 0.12*NaFeP2O7 + 0.06*Fe(PO3)3,16.526165744498694,91.78206744159252,2065.2859094117703,5.007305453342513,146.94286119203215,False,False,False,False,True,-1
Na0.8O3.2Fe0.2P1,40.0,10.0,50.0,22.18829838613935,14.291989797935232,63.519711815925426,0.75*NaPO3 + 0.25*NaFeP2O7,16.460554906706683,89.93135920483448,2078.4093000000053,5.020110827629855,148.45830677161393,False,False,False,False,True,-1
Na0.8O3.15Fe0.25P0.95,40.0,12.5,47.5,22.100556555776972,17.794341601087353,60.105101843135685,0.42*NaFeP2O7 + 0.50*NaPO3 + 0.08*Na5P3O10,16.395462974411554,87.50490389123837,2097.223608333339,5.0462315237072985,149.91298077521225,False,False,False,False,True,-1
Na0.8O3.1Fe0.3P0.9,40.0,15.0,45.0,22.013505928044907,21.269102974809925,56.71739109714517,0.75*NaFeP2O7 + 0.25*Na5P3O10,16.33088381595107,85.07844857764233,2134.8522250000055,5.0984729158621835,152.82232878240887,False,False,False,False,True,-1
Na0.8O3.05Fe0.35P0.85,40.0,17.5,42.5,21.927138367371484,24.71659866311632,53.3562629695122,0.61*NaFeP2O7 + 0.29*Na4P2O7 + 0.10*Na3Fe3(PO4)4,16.26681139589061,84.60369908979591,2130.636263709683,5.091602265725486,152.41704374230906,False,False,False,False,True,-1
Na0.8O3Fe0.4P0.8,40.0,20.0,40.0,21.841445865362125,28.137148333547714,50.02140580109017,0.33*Na3Fe3(PO4)4 + 0.33*Na4P2O7 + 0.33*NaFeP2O7,16.20323977314288,84.9192514414034,2124.8958916666725,5.086949741907502,151.95928609493257,False,False,False,False,True,-1
Na0.8O2.95Fe0.45P0.75,40.0,22.5,37.5,21.756420538323965,31.53106667598264,46.71251278569339,0.50*Na3Fe3(PO4)4 + 0.30*Na3Fe(PO4)2 + 0.20*Na4P2O7,16.14016309913138,82.69744142482548,2135.7134095000056,5.1034006006990795,153.00781809443802,False,False,False,False,True,-1
Na0.8O2.9Fe0.5P0.7,40.0,25.0,35.0,21.672054624848023,34.898663499147624,43.429281876004346,0.61*Na3Fe(PO4)2 + 0.28*Na3Fe3(PO4)4 + 0.11*Fe2O3,16.077575615996906,78.08961325980157,2149.2783119444503,5.089423132721837,150.72131021817916,False,False,False,False,False,0
